date,BTC_Reaper_Aggr_1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_2_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_3_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_4_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_5_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_6_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_7_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_8_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_9_BTCUSD.a_H1_OHLC,BitcoinReaper10_BTCUSD.a_H1_OHLC,BitcoinReaper1_BTCUSD.a_H1_OHLC,BitcoinReaper2_BTCUSD.a_H1_OHLC,BitcoinReaper3_BTCUSD.a_H1_OHLC,BitcoinReaper4_BTCUSD.a_H1_OHLC,BitcoinReaper5_BTCUSD.a_H1_OHLC,BitcoinReaper6_BTCUSD.a_H1_OHLC,BitcoinReaper7_BTCUSD.a_H1_OHLC,BitcoinReaper8_BTCUSD.a_H1_OHLC,BitcoinReaper9_BTCUSD.a_H1_OHLC,BitcoinScalpPro_BTCUSD.a_H1_OHLC,DAX_M15_a_DE40.a_M15_OHLC,DAX_M15_c_DE40.a_M15_OHLC,DAX_M15_f_DE40.a_M15_OHLC,DaytradePro_AUDJPY_AUDJPY.a_Daily_OHLC,DaytradePro_AUDUSD_AUDUSD.a_Daily_OHLC,DaytradePro_CHFJPY_CHFJPY.a_Daily_OHLC,DaytradePro_EURAUD_EURAUD.a_Daily_OHLC,DaytradePro_EURJPY_EURJPY.a_Daily_OHLC,DaytradePro_EURNZD_EURNZD.a_Daily_OHLC,DaytradePro_EURUSD_EURUSD.a_Daily_OHLC,DaytradePro_GBPJPY_GBPJPY.a_Daily_OHLC,DaytradePro_GBPUSD_GBPUSD.a_Daily_OHLC,DaytradePro_NZDUSD_NZDUSD.a_Daily_OHLC,DaytradePro_USDCAD_USDCAD.a_Daily_OHLC,DaytradePro_USDJPY_USDJPY.a_Daily_OHLC,DaytradePro_XAUUSD_XAUUSD.a_Daily_OHLC,EURUSD_e_EURUSD.a_M15_OHLC,EURUSD_f_EURUSD.a_M15_OHLC,EURUSD_i_EURUSD.a_M15_OHLC,EURUSD_k_EURUSD.a_M15_OHLC,EURUSD_l_EURUSD.a_M15_OHLC,EURUSD_m_EURUSD.a_M15_OHLC,EURUSD_o_EURUSD.a_M15_OHLC,GOLDTRADEPROH4_b_XAUUSD.a_H4_OHLC,GOLDTRADEPRO_E_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_F_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_G_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_H_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_a_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,Gold_a_XAUUSD.a_Daily_OHLC,Gold_b_XAUUSD.a_Daily_OHLC,Gold_c_XAUUSD.a_Daily_OHLC,H1_B_BTCUSD.a_H1_OHLC,H1_C_BTCUSD.a_H1_OHLC,H1_E_BTCUSD.a_H1_OHLC,H1_F_BTCUSD.a_H1_OHLC,H1_H_BTCUSD.a_M15_OHLC,H1_J_BTCUSD.a_M15_OHLC,H1_M_BTCUSD.a_M15_OHLC,H1_O_BTCUSD.a_M15_OHLC,IND_US30_1_US30.a_Daily_OHLC,IND_US30_2_US30.a_Daily_OHLC,IND_US30_3_US30.a_Daily_OHLC,IND_US30_4_US30.a_Daily_OHLC,M5_C_XAUUSD.a_M5_OHLC,M5_E_XAUUSD.a_M5_OHLC,M5_G_XAUUSD.a_M5_OHLC,M5_H_XAUUSD.a_M5_OHLC,NAS_VOL_M15_A_USTEC.a_M15_OHLC,NAS_VOL_M15_B_USTEC.a_M15_OHLC,NAS_VOL_M15_C_USTEC.a_M15_OHLC,NAS_VOL_M15_D_USTEC.a_M15_OHLC,NAS_VOL_M15_E_USTEC.a_M15_OHLC,US100_1_USTEC.a_H1_OHLC,US100_2_USTEC.a_H1_OHLC,US100_3_USTEC.a_H1_OHLC,US100_4_USTEC.a_H1_OHLC,US30_1_US30.a_Daily_OHLC,US30_2_US30.a_Daily_OHLC,US30_3_US30.a_Daily_OHLC,US30_4_US30.a_Daily_OHLC,US30_M15_c_US30.a_M15_OHLC,US30_M15_f_US30.a_M15_OHLC,US30_M15_h_US30.a_M15_OHLC,US30_VOL_M15_a_US30.a_M15_OHLC,US30_VOL_M15_b_US30.a_M15_OHLC,US30_VOL_M15_c_US30.a_M15_OHLC,US30_VOL_M15_g_US30.a_M15_OHLC,US500_M15_a_US500.a_M15_OHLC,US500_M15_c_US500.a_M15_OHLC,US500_M15_d_US500.a_M15_OHLC,US500a_US500.a_H1_OHLC,US500b_US500.a_M15_OHLC,US500c_US500.a_M15_OHLC,US500d_US500.a_H1_OHLC,US500e_US500.a_Daily_OHLC,US500f_US500.a_Daily_OHLC,USTEC_M15_a_USTEC.a_M15_OHLC,USTEC_M15_e_USTEC.a_M15_OHLC,USTEC_M15_g_USTEC.a_M15_OHLC,VolUS500_a_US500.a_M15_OHLC,VolUS500_c_US500.a_M15_OHLC,VolUS500_g_US500.a_M15_OHLC,dailyA_XAUUSD.a_Daily_OHLC,dailyB_XAUUSD.a_Daily_OHLC,dailyC_XAUUSD.a_Daily_OHLC,dailyD_XAUUSD.a_Daily_OHLC,dailyE_XAUUSD.a_Daily_OHLC,dailyH_XAUUSD.a_Daily_OHLC,dailyI_XAUUSD.a_Daily_OHLC,dailyK_XAUUSD.a_Daily_OHLC,eurusd_H1_SL17_EURUSD.a_H1_OHLC,eurusd_H1_SL18_EURUSD.a_H1_OHLC,eurusd_H1_SL22_EURUSD.a_H1_OHLC,gbpusd_H1_GBPUSD.a_H1_OHLC,strategy1_Daily_XAUUSD.a_Daily_OHLC,strategy2_Daily_XAUUSD.a_Daily_OHLC,strategy3_Daily_XAUUSD.a_Daily_OHLC,strategy4_H4_XAUUSD.a_H4_OHLC,strategy5_H1_XAUUSD.a_H1_OHLC,strategy6_H1_XAUUSD.a_H1_OHLC,strategy7_H1_XAUUSD.a_H1_OHLC,strategy8_H1_XAUUSD.a_H1_OHLC,strategy9_H1_XAUUSD.a_H1_OHLC,usdjpy_H1_SL22_USDJPY.a_H1_OHLC,usdjpy_H1_SL30_USDJPY.a_H1_OHLC,usdjpy_H4_SL14_USDJPY.a_H4_OHLC,usdjpy_H4_SL17_USDJPY.a_H4_OHLC
2024-11-21,0.0,0.0,-99.74,126.95,0.0,0.0,0.0,21.87,0.0,13.64,0.0,0.0,-99.74,148.5,0.0,14.94,-117.3,-18.66,0.0,19.61,24.37,187.2,-229.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.37,-522.82,127.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-511.75,-538.01,-538.01,-618.36,-741.92,274.87,74.45,33.12,208.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.22,0.0,0.0,-84.17,0.0,0.0,0.0,0.0,0.0,-123.2,0.0,-161.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,125.08,346.24,153.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.71,118.69,7.63,-1.33,6.82
2024-11-22,0.0,0.0,0.0,103.34,0.0,0.0,0.0,-93.27,0.0,-59.88,0.0,0.0,0.0,-149.61,0.0,-260.31,-204.96,-144.38,0.0,-253.92,0.0,0.0,267.74,0.0,0.0,0.0,11.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-918.75,-918.75,-469.98,-1265.57,-553.02,0.0,-737.36,-884.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.1,-628.17,207.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.91,11.17,0.0,-34.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.72,760.37,91.75,1.81,-138.08,-8.1
2024-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25,0.0,0.0,-99.07,66.68,-430.23,343.33,0.0,233.07,0.0,22.83,0.0,0.0,-99.07,-219.25,-719.22,57.37,-285.41,24.68,0.0,32.72,0.0,0.0,-25.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.79,890.0,-945.09,591.25,-105.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.53,179.53,172.94,98.99,-591.62,309.87,0.0,99.45,138.17,448.61,340.24,-225.38,0.0,-135.23,0.0,-514.88,0.0,0.0,-622.14,0.0,-128.39,288.5,181.2,208.89,99.45,138.17,448.61,340.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,114.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,7.95,297.77,44.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.33,72.2,1.87,12.04,6.84
2024-11-26,0.0,0.0,-150.5,-342.88,0.0,-267.39,0.0,-177.09,0.0,69.91,0.0,0.0,-198.06,-670.07,0.0,-520.02,-112.13,-233.34,0.0,102.53,0.0,0.0,191.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-197.84,-197.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.93,161.65,350.4,44.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96.67,79.08,-58.0,83.12
2024-11-27,0.0,0.0,0.0,191.15,107.46,347.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.21,399.25,362.25,328.46,0.0,0.0,0.0,14.62,-150.94,137.05,0.0,0.0,112.09,0.0,0.0,0.0,0.0,0.0,-59.52,0.0,0.0,-17.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.27,447.58,0.0,32.62,210.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.07,0.0,0.0,0.0,0.0,0.0,543.95,816.3,729.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.31,57.77,78.94,24.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,25.79,93.88,81.37,33.26
2024-11-28,0.0,0.0,0.0,58.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-332.08,0.0,4.97,-205.32,0.0,0.0,0.0,253.21,33.12,84.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-29,47.92,-82.37,-99.35,125.83,391.37,245.3,317.1,-125.43,-134.02,-129.17,630.37,-101.06,-99.35,269.04,391.37,436.3,270.64,-72.59,377.67,-185.94,0.0,0.0,-173.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.8,0.0,0.0,-42.92,0.0,71.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.68,0.0,0.0,0.0,0.0,116.2,0.0,0.0,0.0,0.0,184.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.87,11.13,106.64,28.8,0.0,0.0,0.0,0.0,34.1,27.04,14.31,-1.4,46.94,310.43,165.2,235.3,93.61
2024-12-02,352.16,483.29,349.97,346.19,55.06,592.57,286.81,132.97,379.36,193.85,555.45,868.44,509.14,316.8,73.46,706.86,355.89,182.41,379.36,284.31,0.0,0.0,-173.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.43,-229.74,496.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-501.05,0.0,-81.16,210.05,0.0,0.0,0.0,-134.12,0.0,0.0,-230.7,0.0,0.0,85.65,130.83,0.0,0.0,0.0,0.0,0.0,0.0,91.22,0.0,0.0,0.0,0.0,64.01,0.0,-355.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,0.0,0.0,174.72,0.0,0.0,0.0,0.0,0.0,-746.4,-1315.98,-862.6,-334.0,183.27,40.22,83.39,134.47
2024-12-03,0.0,0.0,-46.04,-181.05,0.0,0.0,0.0,232.36,0.0,195.59,0.0,0.0,-46.04,-19.45,0.0,4.99,-55.13,232.36,0.0,280.34,139.22,382.54,140.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.97,305.6,429.1,0.0,224.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,-226.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.94,153.07,0.0,0.0,-27.87,49.68,-230.73,-271.8,0.0,0.0,-199.32,-176.37,0.0,0.0,0.0,0.0,-164.17,-176.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-193.58,190.1,101.27,83.64,36.13
2024-12-04,54.39,-284.5,-182.55,415.32,1257.36,0.0,0.0,139.55,634.45,284.79,5.86,-272.37,-315.67,611.01,1985.35,104.22,880.67,208.89,1135.88,408.36,0.0,0.0,0.0,0.0,138.21,0.0,0.0,0.0,0.0,0.0,-509.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.61,90.45,60.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.25,0.0,624.8,646.83,0.0,0.0,0.0,0.0,-449.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.35,0.0,0.0,113.98,114.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.17,104.41,200.82,190.08,0.0,0.0,0.0,0.0,0.0,0.0,-62.91,0.0,11.83,-462.75,2.04,-141.81,-25.93
2024-12-05,0.0,0.0,0.0,155.24,0.0,348.77,261.58,231.6,0.0,198.02,0.0,0.0,0.0,113.84,0.0,348.77,261.58,471.83,0.0,281.06,0.0,0.0,0.0,0.0,0.0,-413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.84,-297.12,-634.71,153.38,133.02,323.77,0.0,0.0,0.0,0.0,-112.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-344.46,0.0,-360.59,0.0,0.0,0.0,0.0,-112.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,23.85,-599.71,270.72,0.0,0.0,0.0,0.0,-138.68,828.8,578.34,-574.48,-102.14,0.0,0.0,0.0,0.0
2024-12-06,1653.13,869.21,506.63,109.09,795.95,697.54,260.76,466.18,377.48,393.61,1653.13,869.21,506.63,109.09,795.95,697.54,260.76,466.18,377.48,561.4,103.92,-43.86,223.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-355.21,-583.0,-612.64,0.0,0.0,0.0,0.0,0.0,-223.73,0.0,-134.24,0.0,0.0,0.0,0.0,1264.73,0.0,-115.88,0.0,117.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.51,350.4,0.0,0.0,0.0,0.0,-747.34,401.06,561.6,278.1,933.58,54.16,112.13,2.1,77.09,61.34
2024-12-09,0.0,0.0,-198.06,63.74,-171.98,0.0,0.0,164.15,0.0,119.37,0.0,0.0,-198.06,-103.72,395.31,-240.17,-236.16,102.36,0.0,172.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-550.31,0.0,0.0,0.0,82.74,82.74,101.37,0.0,507.93,0.0,0.0,0.0,0.0,300.85,-103.06,0.0,0.0,0.0,0.0,0.0,1518.78,846.86,0.0,1255.88,0.0,-474.6,0.0,0.0,0.0,0.0,300.85,-103.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.29,140.62,-451.52,191.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.58,34.1,306.56,819.45,-48.4,8.75,-416.37,125.56,-58.78,-53.6
2024-12-10,0.0,0.0,0.0,-93.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-187.2,0.0,-264.88,-218.03,0.0,0.0,0.0,325.74,-159.15,-175.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.55,0.0,485.13,431.4,536.86,-607.8,0.0,0.0,0.0,452.39,18.48,431.15,349.09,0.0,0.0,0.0,0.0,641.07,0.0,0.0,0.0,0.0,480.0,-209.88,125.17,209.93,452.39,18.48,431.15,349.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,4.77,12.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,77.58,1.99,160.54,77.69
2024-12-11,-51.93,-9.35,-99.03,192.51,-197.14,0.0,0.0,-200.35,326.31,-171.12,-51.93,2.68,-99.03,83.72,789.0,-247.31,279.97,113.06,379.62,-247.83,0.0,0.0,-174.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.05,74.04,32.94,335.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18,11.13,40.16,126.72,0.0,0.0,-172.81,0.0,0.0,0.0,0.0,0.0,115.01,87.49,-1.55,131.9,63.19
2024-12-12,0.0,0.0,-92.72,-1.45,0.0,-267.32,0.0,239.83,0.0,13.66,0.0,0.0,-92.72,72.42,-750.06,-261.47,-184.82,5.35,320.7,20.21,0.0,0.0,162.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.01,0.0,-266.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-390.08,0.0,-94.38,0.0,-724.71,-5802.84,0.0,-139.01,-967.77,0.0,-1126.47,0.0,0.0,-1218.46,-1040.73,0.0,-189.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1375.46,0.0,0.0,-1002.75,-825.41,-523.36,-14.22,123.51,102.82,288.07,249.6,0.0,0.0,-197.63,-868.37,0.0,0.0,0.0,0.0,69.59,0.0,0.0,0.0,0.0
2024-12-13,0.0,0.0,0.0,-131.32,0.0,0.0,0.0,-148.98,0.0,-140.29,0.0,0.0,0.0,110.07,0.0,9.96,-207.96,-138.88,0.0,-203.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-623.5,-1064.74,0.0,-178.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-334.75,-334.75,0.0,-372.27,111.32,75.0,105.43,211.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-166.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,7.95,42.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.44,137.25,41.04,162.74,20.4
2024-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-284.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
