entity,type,indicator,fill_trust,state,days,total_pnl,avg_daily,sharpe,pnl_share_pct
VolatilityBreakout_H1_J_H1_BTCUSD.a_M15_OHLC,ea,US10Y,medium,rates rising,1163,44118.73,37.94,1.89,52.1
VolatilityBreakout_H1_J_H1_BTCUSD.a_M15_OHLC,ea,OIL,medium,oil downtrend,928,53272.84,57.41,2.81,71.9
VolatilityBreakout_H1_J_H1_BTCUSD.a_M15_OHLC,ea,OIL,medium,oil uptrend,848,20825.35,24.56,1.28,28.1
VolatilityBreakout_H1_J_H1_BTCUSD.a_M15_OHLC,ea,VIX,medium,calm,405,23178.03,57.23,2.53,23.4
VolatilityBreakout_H1_J_H1_BTCUSD.a_M15_OHLC,ea,VIX,medium,normal,1205,52968.33,43.96,2.18,53.5
VolatilityBreakout_H1_J_H1_BTCUSD.a_M15_OHLC,ea,VIX,medium,stressed,370,22937.04,61.99,3.24,23.1
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,ea,DXY,medium,strong dollar,988,34063.94,34.48,1.65,64.5
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,ea,DXY,medium,weak dollar,891,18761.36,21.06,0.94,35.5
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,ea,SP500,medium,stocks bear,379,8946.21,23.6,0.96,19.1
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,ea,SP500,medium,stocks bull,1397,37937.18,27.16,1.34,80.9
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,ea,GOLD,medium,gold downtrend,440,12415.92,28.22,1.32,26.5
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,ea,GOLD,medium,gold uptrend,1336,34467.47,25.8,1.21,73.5
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,ea,BTC,medium,crypto bear,786,25206.7,32.07,1.47,49.0
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,ea,BTC,medium,crypto bull,1053,26254.73,24.93,1.19,51.0
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,ea,US10Y,medium,rates falling,716,30063.91,41.99,1.93,56.9
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,ea,US10Y,medium,rates rising,1163,22761.39,19.57,0.91,43.1
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,ea,OIL,medium,oil downtrend,928,26820.56,28.9,1.21,57.2
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,ea,OIL,medium,oil uptrend,848,20062.83,23.66,1.31,42.8
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,ea,VIX,medium,calm,405,19041.68,47.02,2.01,29.6
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,ea,VIX,medium,normal,1205,39042.45,32.4,1.56,60.7
VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,ea,VIX,medium,stressed,370,6225.48,16.83,0.74,9.7
VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,ea,DXY,unknown,strong dollar,988,-3881.79,-3.93,-0.24,-28.4
VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,ea,DXY,unknown,weak dollar,891,17567.08,19.72,1.94,128.4
VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,ea,SP500,unknown,stocks bear,379,4951.25,13.06,1.33,39.8
VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,ea,SP500,unknown,stocks bull,1397,7491.44,5.36,0.36,60.2
VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,ea,GOLD,unknown,gold downtrend,440,-2750.53,-6.25,-0.26,-22.1
VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,ea,GOLD,unknown,gold uptrend,1336,15193.22,11.37,1.31,122.1
VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,ea,BTC,unknown,crypto bear,786,314.24,0.4,0.02,2.4
VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,ea,BTC,unknown,crypto bull,1053,12666.75,12.03,1.29,97.6
VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,ea,US10Y,unknown,rates falling,716,11518.29,16.09,1.66,84.2
VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,ea,US10Y,unknown,rates rising,1163,2167.0,1.86,0.12,15.8
VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,ea,OIL,unknown,oil downtrend,928,20286.87,21.86,1.93,163.0
VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,ea,OIL,unknown,oil uptrend,848,-7844.18,-9.25,-0.56,-63.0
VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,ea,VIX,unknown,calm,405,3650.74,9.01,1.0,20.6
VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,ea,VIX,unknown,normal,1205,7851.99,6.52,0.42,44.4
VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,ea,VIX,unknown,stressed,370,6179.26,16.7,1.65,34.9
VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,ea,DXY,high,strong dollar,987,7522.65,7.62,0.73,45.1
VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,ea,DXY,high,weak dollar,891,9157.07,10.28,1.15,54.9
VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,ea,SP500,high,stocks bear,379,4670.97,12.32,1.16,29.9
VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,ea,SP500,high,stocks bull,1396,10935.39,7.83,0.84,70.1
VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,ea,GOLD,high,gold downtrend,439,2100.64,4.79,0.41,13.5
VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,ea,GOLD,high,gold uptrend,1336,13505.72,10.11,1.13,86.5
VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,ea,BTC,high,crypto bear,785,6257.96,7.97,0.74,38.5
VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,ea,BTC,high,crypto bull,1053,9997.75,9.49,1.08,61.5
VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,ea,US10Y,high,rates falling,716,7634.28,10.66,1.16,45.8
VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,ea,US10Y,high,rates rising,1162,9045.44,7.78,0.77,54.2
VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,ea,OIL,high,oil downtrend,928,6618.35,7.13,0.8,42.4
VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,ea,OIL,high,oil uptrend,847,8988.01,10.61,1.02,57.6
VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,ea,VIX,high,calm,405,3270.44,8.08,0.81,19.0
VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,ea,VIX,high,normal,1204,9665.94,8.03,0.82,56.2
VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,ea,VIX,high,stressed,370,4252.98,11.49,1.11,24.7
VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,ea,DXY,high,strong dollar,988,7038.15,7.12,0.79,52.5
VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,ea,DXY,high,weak dollar,891,6356.0,7.13,0.88,47.5
VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,ea,SP500,high,stocks bear,379,931.92,2.46,0.31,7.3
VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,ea,SP500,high,stocks bull,1397,11915.92,8.53,0.98,92.7
VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,ea,GOLD,high,gold downtrend,440,3352.34,7.62,0.73,26.1
VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,ea,GOLD,high,gold uptrend,1336,9495.5,7.11,0.91,73.9
VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,ea,BTC,high,crypto bear,786,1101.07,1.4,0.19,9.4
VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,ea,BTC,high,crypto bull,1053,10595.18,10.06,1.1,90.6
VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,ea,US10Y,high,rates falling,716,7283.65,10.17,1.17,54.4
VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,ea,US10Y,high,rates rising,1163,6110.5,5.25,0.62,45.6
VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,ea,OIL,high,oil downtrend,928,1129.28,1.22,0.17,8.8
VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,ea,OIL,high,oil uptrend,848,11718.56,13.82,1.42,91.2
VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,ea,VIX,high,calm,405,4367.57,10.78,1.05,29.4
VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,ea,VIX,high,normal,1205,7681.38,6.37,0.77,51.7
VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,ea,VIX,high,stressed,370,2808.75,7.59,0.91,18.9
VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,ea,DXY,high,strong dollar,987,4540.81,4.6,0.59,66.1
VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,ea,DXY,high,weak dollar,891,2328.21,2.61,0.4,33.9
VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,ea,SP500,high,stocks bear,379,3424.67,9.04,1.15,49.2
VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,ea,SP500,high,stocks bull,1396,3536.87,2.53,0.36,50.8
VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,ea,GOLD,high,gold downtrend,439,4637.04,10.56,1.19,66.6
VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,ea,GOLD,high,gold uptrend,1336,2324.5,1.74,0.26,33.4
VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,ea,BTC,high,crypto bear,785,1640.41,2.09,0.28,23.3
VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,ea,BTC,high,crypto bull,1053,5388.24,5.12,0.73,76.7
VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,ea,US10Y,high,rates falling,716,4791.42,6.69,0.94,69.8
VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,ea,US10Y,high,rates rising,1162,2077.6,1.79,0.24,30.2
VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,ea,OIL,high,oil downtrend,928,2747.07,2.96,0.46,39.5
VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,ea,OIL,high,oil uptrend,847,4214.47,4.98,0.62,60.5
VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,ea,VIX,high,calm,405,203.27,0.5,0.07,3.0
VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,ea,VIX,high,normal,1204,3616.36,3.0,0.43,52.8
VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,ea,VIX,high,stressed,370,3030.76,8.19,1.04,44.2
VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,ea,DXY,high,strong dollar,989,6520.65,6.59,0.52,65.4
VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,ea,DXY,high,weak dollar,891,3444.52,3.87,0.35,34.6
VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,ea,SP500,high,stocks bear,379,-3237.85,-8.54,-0.75,-32.4
VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,ea,SP500,high,stocks bull,1398,13237.3,9.47,0.78,132.4
VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,ea,GOLD,high,gold downtrend,441,1477.05,3.35,0.21,14.8
VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,ea,GOLD,high,gold uptrend,1336,8522.4,6.38,0.61,85.2
VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,ea,BTC,high,crypto bear,787,-4580.03,-5.82,-0.55,-56.1
VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,ea,BTC,high,crypto bull,1053,12739.58,12.1,0.95,156.1
VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,ea,US10Y,high,rates falling,716,8940.67,12.49,0.97,89.7
VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,ea,US10Y,high,rates rising,1164,1024.5,0.88,0.08,10.3
VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,ea,OIL,high,oil downtrend,928,756.67,0.82,0.08,7.6
VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,ea,OIL,high,oil uptrend,849,9242.78,10.89,0.79,92.4
VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,ea,VIX,high,calm,405,2907.36,7.18,0.53,32.0
VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,ea,VIX,high,normal,1206,5963.44,4.94,0.43,65.5
VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,ea,VIX,high,stressed,370,227.9,0.62,0.05,2.5
VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,ea,DXY,high,strong dollar,990,36179.38,36.54,1.53,78.1
VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,ea,DXY,high,weak dollar,891,10135.68,11.38,0.55,21.9
VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,ea,SP500,high,stocks bear,379,13694.19,36.13,1.36,30.4
VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,ea,SP500,high,stocks bull,1399,31292.85,22.37,1.06,69.6
VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,ea,GOLD,high,gold downtrend,441,21723.38,49.26,1.88,48.3
VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,ea,GOLD,high,gold uptrend,1337,23263.66,17.4,0.83,51.7
VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,ea,BTC,high,crypto bear,788,28893.1,36.67,1.46,60.2
VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,ea,BTC,high,crypto bull,1053,19093.46,18.13,0.89,39.8
VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,ea,US10Y,high,rates falling,716,20043.8,27.99,1.24,43.3
VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,ea,US10Y,high,rates rising,1165,26271.26,22.55,1.01,56.7
VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,ea,OIL,high,oil downtrend,928,23553.47,25.38,1.11,52.4
VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,ea,OIL,high,oil uptrend,850,21433.57,25.22,1.15,47.6
VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,ea,VIX,high,calm,406,-4651.9,-11.46,-0.69,-9.3
VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,ea,VIX,high,normal,1206,28105.75,23.3,1.03,56.4
VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,ea,VIX,high,stressed,370,26339.24,71.19,2.64,52.9
VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,ea,DXY,high,strong dollar,987,37363.38,37.86,1.61,77.5
VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,ea,DXY,high,weak dollar,891,10819.43,12.14,0.65,22.5
VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,ea,SP500,high,stocks bear,379,17509.92,46.2,1.79,40.2
VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,ea,SP500,high,stocks bull,1396,26064.68,18.67,0.92,59.8
VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,ea,GOLD,high,gold downtrend,439,18743.64,42.7,1.76,43.0
VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,ea,GOLD,high,gold uptrend,1336,24830.96,18.59,0.9,57.0
VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,ea,BTC,high,crypto bear,785,30439.65,38.78,1.64,65.0
VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,ea,BTC,high,crypto bull,1053,16373.23,15.55,0.78,35.0
VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,ea,US10Y,high,rates falling,716,21035.74,29.38,1.43,43.7
VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,ea,US10Y,high,rates rising,1162,27147.07,23.36,1.06,56.3
VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,ea,OIL,high,oil downtrend,928,19135.72,20.62,0.95,43.9
VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,ea,OIL,high,oil uptrend,847,24438.88,28.85,1.34,56.1
VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,ea,VIX,high,calm,405,-224.83,-0.56,-0.03,-0.4
VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,ea,VIX,high,normal,1204,28472.88,23.65,1.08,55.2
VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,ea,VIX,high,stressed,370,23336.38,63.07,2.5,45.2
VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,ea,DXY,high,strong dollar,987,39596.75,40.12,1.63,84.4
VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,ea,DXY,high,weak dollar,891,7345.04,8.24,0.44,15.6
VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,ea,SP500,high,stocks bear,379,17250.31,45.52,1.71,40.0
VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,ea,SP500,high,stocks bull,1396,25917.29,18.57,0.89,60.0
VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,ea,GOLD,high,gold downtrend,439,20699.4,47.15,1.82,48.0
VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,ea,GOLD,high,gold uptrend,1336,22468.2,16.82,0.81,52.0
VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,ea,BTC,high,crypto bear,785,30952.23,39.43,1.61,66.0
VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,ea,BTC,high,crypto bull,1053,15966.95,15.16,0.74,34.0
VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,ea,US10Y,high,rates falling,716,24416.09,34.1,1.54,52.0
VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,ea,US10Y,high,rates rising,1162,22525.7,19.39,0.88,48.0
VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,ea,OIL,high,oil downtrend,928,20295.73,21.87,0.95,47.0
VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,ea,OIL,high,oil uptrend,847,22871.87,27.0,1.26,53.0
VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,ea,VIX,high,calm,405,-2027.92,-5.01,-0.31,-4.0
VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,ea,VIX,high,normal,1204,29617.41,24.6,1.1,58.4
VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,ea,VIX,high,stressed,370,23144.17,62.55,2.35,45.6
VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,ea,DXY,high,strong dollar,990,33706.3,34.05,1.35,59.7
VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,ea,DXY,high,weak dollar,891,22798.44,25.59,1.12,40.3
VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,ea,SP500,high,stocks bear,379,18076.37,47.69,1.66,34.4
VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,ea,SP500,high,stocks bull,1399,34500.86,24.66,1.08,65.6
VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,ea,GOLD,high,gold downtrend,441,17648.62,40.02,1.51,33.6
VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,ea,GOLD,high,gold uptrend,1337,34928.61,26.12,1.11,66.4
VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,ea,BTC,high,crypto bear,788,32285.88,40.97,1.56,57.8
VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,ea,BTC,high,crypto bull,1053,23612.12,22.42,0.99,42.2
VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,ea,US10Y,high,rates falling,716,27163.66,37.94,1.61,48.1
VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,ea,US10Y,high,rates rising,1165,29341.08,25.19,1.03,51.9
VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,ea,OIL,high,oil downtrend,928,30261.83,32.61,1.33,57.6
VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,ea,OIL,high,oil uptrend,850,22315.4,26.25,1.1,42.4
VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,ea,VIX,high,calm,406,2988.44,7.36,0.37,5.2
VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,ea,VIX,high,normal,1206,31364.0,26.01,1.05,54.4
VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,ea,VIX,high,stressed,370,23269.42,62.89,2.4,40.4
VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,ea,DXY,high,strong dollar,987,44396.35,44.98,1.53,78.5
VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,ea,DXY,high,weak dollar,891,12162.3,13.65,0.56,21.5
VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,ea,SP500,high,stocks bear,379,23016.09,60.73,1.89,44.4
VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,ea,SP500,high,stocks bull,1396,28778.33,20.61,0.81,55.6
VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,ea,GOLD,high,gold downtrend,439,22813.38,51.97,1.64,44.0
VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,ea,GOLD,high,gold uptrend,1336,28981.04,21.69,0.85,56.0
VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,ea,BTC,high,crypto bear,785,34281.63,43.67,1.47,60.2
VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,ea,BTC,high,crypto bull,1053,22692.98,21.55,0.85,39.8
VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,ea,US10Y,high,rates falling,716,29618.86,41.37,1.5,52.4
VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,ea,US10Y,high,rates rising,1162,26939.79,23.18,0.87,47.6
VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,ea,OIL,high,oil downtrend,928,29312.22,31.59,1.11,56.6
VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,ea,OIL,high,oil uptrend,847,22482.2,26.54,1.03,43.4
VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,ea,VIX,high,calm,405,-4537.35,-11.2,-0.54,-7.5
VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,ea,VIX,high,normal,1204,36893.98,30.64,1.11,61.0
VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,ea,VIX,high,stressed,370,28103.66,75.96,2.4,46.5
VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,ea,DXY,high,strong dollar,986,15891.06,16.12,1.62,51.5
VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,ea,DXY,high,weak dollar,890,14979.0,16.83,1.68,48.5
VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,ea,SP500,high,stocks bear,379,3885.3,10.25,0.97,13.5
VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,ea,SP500,high,stocks bull,1394,24851.25,17.83,1.8,86.5
VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,ea,GOLD,high,gold downtrend,437,3011.38,6.89,0.58,10.5
VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,ea,GOLD,high,gold uptrend,1336,25725.17,19.26,2.05,89.5
VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,ea,BTC,high,crypto bear,783,15452.24,19.73,2.0,52.4
VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,ea,BTC,high,crypto bull,1053,14048.78,13.34,1.31,47.6
VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,ea,US10Y,high,rates falling,716,11179.47,15.61,1.64,36.2
VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,ea,US10Y,high,rates rising,1160,19690.59,16.97,1.66,63.8
VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,ea,OIL,high,oil downtrend,928,14698.08,15.84,1.47,51.1
VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,ea,OIL,high,oil uptrend,845,14038.47,16.61,1.81,48.9
VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,ea,VIX,high,calm,404,4951.74,12.26,1.73,16.5
VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,ea,VIX,high,normal,1203,19501.77,16.21,1.34,64.8
VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,ea,VIX,high,stressed,370,5619.73,15.19,1.57,18.7
VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,ea,DXY,high,strong dollar,972,5897.1,6.07,3.01,43.6
VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,ea,DXY,high,weak dollar,889,7616.16,8.57,3.46,56.4
VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,ea,SP500,high,stocks bear,379,3581.3,9.45,3.72,28.0
VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,ea,SP500,high,stocks bull,1379,9191.7,6.67,3.11,72.0
VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,ea,GOLD,high,gold downtrend,422,3900.03,9.24,3.63,30.5
VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,ea,GOLD,high,gold uptrend,1336,8872.97,6.64,3.13,69.5
VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,ea,BTC,high,crypto bear,768,7304.33,9.51,3.87,56.3
VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,ea,BTC,high,crypto bull,1053,5665.21,5.38,2.69,43.7
VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,ea,US10Y,high,rates falling,716,5692.53,7.95,3.3,42.1
VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,ea,US10Y,high,rates rising,1145,7820.73,6.83,3.19,57.9
VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,ea,OIL,high,oil downtrend,926,7866.34,8.49,3.47,61.6
VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,ea,OIL,high,oil uptrend,832,4906.66,5.9,3.0,38.4
VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,ea,VIX,high,calm,404,1957.83,4.85,2.48,16.8
