entity,type,indicator,state,days,total_pnl,avg_daily,sharpe,pnl_share_pct
BitcoinReaper_3_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,27,-902.96,-33.44,-3.15,-269.0
BitcoinReaper_3_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,79,335.62,4.25,0.34,100.0
BitcoinReaper_3_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,79,335.62,4.25,0.34,100.0
BitcoinReaper_3_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,1834.51,107.91,7.04,546.6
BitcoinReaper_3_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,62,-1498.89,-24.18,-2.21,-446.6
BitcoinReaper_3_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,VIX,calm,1,-102.69,-102.69,0.0,-30.6
BitcoinReaper_3_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,VIX,normal,78,438.31,5.62,0.45,130.6
BitcoinReaper_4_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,70,-2211.64,-31.59,-1.41,61.7
BitcoinReaper_4_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,10,-1373.06,-137.31,-7.15,38.3
BitcoinReaper_4_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,80,-3584.7,-44.81,-2.02,100.0
BitcoinReaper_4_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,-1244.5,-23.93,-0.98,34.7
BitcoinReaper_4_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,28,-2340.2,-83.58,-4.85,65.3
BitcoinReaper_4_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,80,-3584.7,-44.81,-2.02,100.0
BitcoinReaper_4_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,80,-3584.7,-44.81,-2.02,100.0
BitcoinReaper_4_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,-1049.68,-61.75,-1.85,29.3
BitcoinReaper_4_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,63,-2535.02,-40.24,-2.24,70.7
BitcoinReaper_4_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,VIX,calm,2,-151.96,-75.98,-6.67,4.2
BitcoinReaper_4_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,VIX,normal,78,-3432.74,-44.01,-1.96,95.8
BitcoinReaper_5_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,69,686.96,9.96,0.53,191.2
BitcoinReaper_5_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,10,-327.69,-32.77,-3.49,-91.2
BitcoinReaper_5_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,79,359.27,4.55,0.26,100.0
BitcoinReaper_5_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,645.83,12.42,0.73,179.8
BitcoinReaper_5_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,27,-286.56,-10.61,-0.55,-79.8
BitcoinReaper_5_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,79,359.27,4.55,0.26,100.0
BitcoinReaper_5_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,79,359.27,4.55,0.26,100.0
BitcoinReaper_5_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,508.38,29.9,1.49,141.5
BitcoinReaper_5_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,62,-149.11,-2.4,-0.14,-41.5
BitcoinReaper_5_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,VIX,calm,1,168.12,168.12,0.0,46.8
BitcoinReaper_5_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,VIX,normal,78,191.15,2.45,0.14,53.2
BitcoinReaper_6_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,70,2186.06,31.23,0.9,-297.2
BitcoinReaper_6_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,10,-2921.64,-292.16,-9.14,397.2
BitcoinReaper_6_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,80,-735.58,-9.19,-0.26,100.0
BitcoinReaper_6_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,-25.69,-0.49,-0.01,3.5
BitcoinReaper_6_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,28,-709.89,-25.35,-0.83,96.5
BitcoinReaper_6_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,80,-735.58,-9.19,-0.26,100.0
BitcoinReaper_6_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,80,-735.58,-9.19,-0.26,100.0
BitcoinReaper_6_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,-359.95,-21.17,-0.48,48.9
BitcoinReaper_6_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,63,-375.63,-5.96,-0.18,51.1
BitcoinReaper_6_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,VIX,calm,2,69.6,34.8,2.73,-9.5
BitcoinReaper_6_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,VIX,normal,78,-805.18,-10.32,-0.29,109.5
BitcoinReaper_7_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,70,2803.71,40.05,1.69,4312.7
BitcoinReaper_7_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,10,-2738.7,-273.87,-8.79,-4212.7
BitcoinReaper_7_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,80,65.01,0.81,0.03,100.0
BitcoinReaper_7_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,412.59,7.93,0.31,634.7
BitcoinReaper_7_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,28,-347.58,-12.41,-0.48,-534.7
BitcoinReaper_7_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,80,65.01,0.81,0.03,100.0
BitcoinReaper_7_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,80,65.01,0.81,0.03,100.0
BitcoinReaper_7_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,-433.17,-25.48,-0.74,-666.3
BitcoinReaper_7_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,63,498.18,7.91,0.35,766.3
BitcoinReaper_7_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,VIX,calm,2,562.66,281.33,128.11,865.5
BitcoinReaper_7_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,VIX,normal,78,-497.65,-6.38,-0.25,-765.5
BitcoinReaper_8_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,70,17.31,0.25,0.01,-1.3
BitcoinReaper_8_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,10,-1378.33,-137.83,-8.56,101.3
BitcoinReaper_8_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,80,-1361.02,-17.01,-0.99,100.0
BitcoinReaper_8_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,9.24,0.18,0.01,-0.7
BitcoinReaper_8_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,28,-1370.26,-48.94,-3.71,100.7
BitcoinReaper_8_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,80,-1361.02,-17.01,-0.99,100.0
BitcoinReaper_8_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,80,-1361.02,-17.01,-0.99,100.0
BitcoinReaper_8_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,212.4,12.49,0.63,-15.6
BitcoinReaper_8_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,63,-1573.42,-24.97,-1.53,115.6
BitcoinReaper_8_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,VIX,calm,2,-878.91,-439.46,-50.1,64.6
BitcoinReaper_8_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,VIX,normal,78,-482.11,-6.18,-0.37,35.4
BitcoinReaper_9_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,68,1114.65,16.39,0.75,92.7
BitcoinReaper_9_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,10,87.6,8.76,5.29,7.3
BitcoinReaper_9_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,78,1202.25,15.41,0.76,100.0
BitcoinReaper_9_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,51,76.36,1.5,0.06,6.4
BitcoinReaper_9_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,27,1125.89,41.7,3.09,93.6
BitcoinReaper_9_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,78,1202.25,15.41,0.76,100.0
BitcoinReaper_9_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,78,1202.25,15.41,0.76,100.0
BitcoinReaper_9_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,758.85,44.64,1.52,63.1
BitcoinReaper_9_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,61,443.4,7.27,0.43,36.9
BitcoinReaper_9_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,VIX,calm,1,87.6,87.6,0.0,7.3
BitcoinReaper_9_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,VIX,normal,77,1114.65,14.48,0.71,92.7
BitcoinScalpPro_a_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,69,3105.41,45.01,2.59,137.9
BitcoinScalpPro_a_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,10,-853.16,-85.32,-8.41,-37.9
BitcoinScalpPro_a_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,79,2252.25,28.51,1.69,100.0
BitcoinScalpPro_a_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,3112.96,59.86,3.51,138.2
BitcoinScalpPro_a_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,27,-860.71,-31.88,-2.01,-38.2
BitcoinScalpPro_a_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,79,2252.25,28.51,1.69,100.0
BitcoinScalpPro_a_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,79,2252.25,28.51,1.69,100.0
BitcoinScalpPro_a_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,1382.28,81.31,4.8,61.4
BitcoinScalpPro_a_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,62,869.97,14.03,0.84,38.6
BitcoinScalpPro_a_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,VIX,calm,1,-20.05,-20.05,0.0,-0.9
BitcoinScalpPro_a_H1_BTCUSD.a_H1_EVERYTICKREAL,ea,VIX,normal,78,2272.3,29.13,1.71,100.9
DTP2_eurusd_a_EURUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,50,88.14,1.76,0.34,100.0
DTP2_eurusd_a_EURUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,2,0.0,0.0,0.0,0.0
DTP2_eurusd_a_EURUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,52,88.14,1.7,0.33,100.0
DTP2_eurusd_a_EURUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,51,-3.28,-0.06,-0.01,-3.7
DTP2_eurusd_a_EURUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,1,91.42,91.42,0.0,103.7
DTP2_eurusd_a_EURUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,52,88.14,1.7,0.33,100.0
DTP2_eurusd_a_EURUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,52,88.14,1.7,0.33,100.0
DTP2_eurusd_a_EURUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,371.74,21.87,3.97,421.8
DTP2_eurusd_a_EURUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,35,-283.6,-8.1,-1.71,-321.8
DTP2_eurusd_a_EURUSD.a_Daily_EVERYTICKREAL,ea,VIX,calm,2,91.42,45.71,15.87,103.7
DTP2_eurusd_a_EURUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,50,-3.28,-0.07,-0.01,-3.7
DTP2_gbpusd_a_GBPUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,11,-1257.54,-114.32,-5.02,100.0
DTP2_gbpusd_a_GBPUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,11,-1257.54,-114.32,-5.02,100.0
DTP2_gbpusd_a_GBPUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,11,-1257.54,-114.32,-5.02,100.0
DTP2_gbpusd_a_GBPUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,11,-1257.54,-114.32,-5.02,100.0
DTP2_gbpusd_a_GBPUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,11,-1257.54,-114.32,-5.02,100.0
DTP2_gbpusd_a_GBPUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,8,-1257.54,-157.19,-6.0,100.0
DTP2_gbpusd_a_GBPUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,3,0.0,0.0,0.0,-0.0
DTP2_gbpusd_a_GBPUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,11,-1257.54,-114.32,-5.02,100.0
DaytradePro_AUDJPY_AUDJPY.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,4,145.4,36.35,9.17,100.0
DaytradePro_AUDJPY_AUDJPY.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,4,145.4,36.35,9.17,100.0
DaytradePro_AUDJPY_AUDJPY.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,4,145.4,36.35,9.17,100.0
DaytradePro_AUDJPY_AUDJPY.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,4,145.4,36.35,9.17,100.0
DaytradePro_AUDJPY_AUDJPY.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,4,145.4,36.35,9.17,100.0
DaytradePro_AUDJPY_AUDJPY.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,1,145.4,145.4,0.0,100.0
DaytradePro_AUDJPY_AUDJPY.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,3,0.0,0.0,0.0,0.0
DaytradePro_AUDJPY_AUDJPY.a_Daily_EVERYTICKREAL,ea,VIX,normal,4,145.4,36.35,9.17,100.0
DaytradePro_AUDUSD_AUDUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,63,-1068.46,-16.96,-1.53,100.0
DaytradePro_AUDUSD_AUDUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,2,0.0,0.0,0.0,-0.0
DaytradePro_AUDUSD_AUDUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,65,-1068.46,-16.44,-1.51,100.0
DaytradePro_AUDUSD_AUDUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,52,-1146.49,-22.05,-1.82,107.3
DaytradePro_AUDUSD_AUDUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,13,78.03,6.0,4.58,-7.3
DaytradePro_AUDUSD_AUDUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,65,-1068.46,-16.44,-1.51,100.0
DaytradePro_AUDUSD_AUDUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,65,-1068.46,-16.44,-1.51,100.0
DaytradePro_AUDUSD_AUDUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,82.71,4.87,3.97,-7.7
DaytradePro_AUDUSD_AUDUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,48,-1151.17,-23.98,-1.9,107.7
DaytradePro_AUDUSD_AUDUSD.a_Daily_EVERYTICKREAL,ea,VIX,calm,2,78.03,39.02,15.87,-7.3
DaytradePro_AUDUSD_AUDUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,63,-1146.49,-18.2,-1.65,107.3
DaytradePro_CHFJPY_CHFJPY.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,33,-265.06,-8.03,-1.86,100.0
DaytradePro_CHFJPY_CHFJPY.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,33,-265.06,-8.03,-1.86,100.0
DaytradePro_CHFJPY_CHFJPY.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,33,-265.06,-8.03,-1.86,100.0
DaytradePro_CHFJPY_CHFJPY.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,33,-265.06,-8.03,-1.86,100.0
DaytradePro_CHFJPY_CHFJPY.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,33,-265.06,-8.03,-1.86,100.0
DaytradePro_CHFJPY_CHFJPY.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,15,-379.78,-25.32,-4.24,143.3
DaytradePro_CHFJPY_CHFJPY.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,18,114.72,6.37,3.85,-43.3
DaytradePro_CHFJPY_CHFJPY.a_Daily_EVERYTICKREAL,ea,VIX,normal,33,-265.06,-8.03,-1.86,100.0
DaytradePro_EURAUD_EURAUD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,48,-41.77,-0.87,-2.32,100.0
DaytradePro_EURAUD_EURAUD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,48,-41.77,-0.87,-2.32,100.0
DaytradePro_EURAUD_EURAUD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,36,-41.77,-1.16,-2.68,100.0
DaytradePro_EURAUD_EURAUD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,12,0.0,0.0,0.0,-0.0
DaytradePro_EURAUD_EURAUD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,48,-41.77,-0.87,-2.32,100.0
DaytradePro_EURAUD_EURAUD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,48,-41.77,-0.87,-2.32,100.0
DaytradePro_EURAUD_EURAUD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,15,0.0,0.0,0.0,-0.0
DaytradePro_EURAUD_EURAUD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,33,-41.77,-1.27,-2.81,100.0
DaytradePro_EURAUD_EURAUD.a_Daily_EVERYTICKREAL,ea,VIX,normal,48,-41.77,-0.87,-2.32,100.0
DaytradePro_EURJPY_EURJPY.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,28,-700.7,-25.03,-2.61,100.0
DaytradePro_EURJPY_EURJPY.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,28,-700.7,-25.03,-2.61,100.0
DaytradePro_EURJPY_EURJPY.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,28,-700.7,-25.03,-2.61,100.0
DaytradePro_EURJPY_EURJPY.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,28,-700.7,-25.03,-2.61,100.0
DaytradePro_EURJPY_EURJPY.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,28,-700.7,-25.03,-2.61,100.0
DaytradePro_EURJPY_EURJPY.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,10,-293.59,-29.36,-5.29,41.9
DaytradePro_EURJPY_EURJPY.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,18,-407.11,-22.62,-2.02,58.1
DaytradePro_EURJPY_EURJPY.a_Daily_EVERYTICKREAL,ea,VIX,normal,28,-700.7,-25.03,-2.61,100.0
DaytradePro_EURNZD_EURNZD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,69,32.1,0.47,0.11,100.0
DaytradePro_EURNZD_EURNZD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,7,0.0,0.0,0.0,0.0
DaytradePro_EURNZD_EURNZD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,76,32.1,0.42,0.1,100.0
DaytradePro_EURNZD_EURNZD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,52,0.0,0.0,0.0,0.0
DaytradePro_EURNZD_EURNZD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,24,32.1,1.34,0.19,100.0
DaytradePro_EURNZD_EURNZD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,76,32.1,0.42,0.1,100.0
DaytradePro_EURNZD_EURNZD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,76,32.1,0.42,0.1,100.0
DaytradePro_EURNZD_EURNZD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,0.0,0.0,0.0,0.0
DaytradePro_EURNZD_EURNZD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,59,32.1,0.54,0.12,100.0
DaytradePro_EURNZD_EURNZD.a_Daily_EVERYTICKREAL,ea,VIX,calm,2,-461.57,-230.78,-15.87,-1437.9
DaytradePro_EURNZD_EURNZD.a_Daily_EVERYTICKREAL,ea,VIX,normal,74,493.67,6.67,2.89,1537.9
DaytradePro_EURUSD_EURUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,58,3013.09,51.95,2.94,100.0
DaytradePro_EURUSD_EURUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,58,3013.09,51.95,2.94,100.0
DaytradePro_EURUSD_EURUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,43,3013.09,70.07,3.44,100.0
DaytradePro_EURUSD_EURUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,15,0.0,0.0,0.0,0.0
DaytradePro_EURUSD_EURUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,58,3013.09,51.95,2.94,100.0
DaytradePro_EURUSD_EURUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,58,3013.09,51.95,2.94,100.0
DaytradePro_EURUSD_EURUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,15,1979.1,131.94,4.24,65.7
DaytradePro_EURUSD_EURUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,43,1033.99,24.05,2.85,34.3
DaytradePro_EURUSD_EURUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,58,3013.09,51.95,2.94,100.0
DaytradePro_GBPJPY_GBPJPY.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,17,-826.13,-48.6,-5.33,100.0
DaytradePro_GBPJPY_GBPJPY.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,1,0.0,0.0,0.0,-0.0
DaytradePro_GBPJPY_GBPJPY.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,18,-826.13,-45.9,-5.16,100.0
DaytradePro_GBPJPY_GBPJPY.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,18,-826.13,-45.9,-5.16,100.0
DaytradePro_GBPJPY_GBPJPY.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,18,-826.13,-45.9,-5.16,100.0
DaytradePro_GBPJPY_GBPJPY.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,18,-826.13,-45.9,-5.16,100.0
DaytradePro_GBPJPY_GBPJPY.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,2,0.0,0.0,0.0,-0.0
DaytradePro_GBPJPY_GBPJPY.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,16,-826.13,-51.63,-5.51,100.0
DaytradePro_GBPJPY_GBPJPY.a_Daily_EVERYTICKREAL,ea,VIX,normal,18,-826.13,-45.9,-5.16,100.0
DaytradePro_GBPUSD_GBPUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,41,-1999.95,-48.78,-2.81,100.0
DaytradePro_GBPUSD_GBPUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,2,0.0,0.0,0.0,-0.0
DaytradePro_GBPUSD_GBPUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,43,-1999.95,-46.51,-2.75,100.0
DaytradePro_GBPUSD_GBPUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,42,-1774.69,-42.25,-2.48,88.7
DaytradePro_GBPUSD_GBPUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,1,-225.26,-225.26,0.0,11.3
DaytradePro_GBPUSD_GBPUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,43,-1999.95,-46.51,-2.75,100.0
DaytradePro_GBPUSD_GBPUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,43,-1999.95,-46.51,-2.75,100.0
DaytradePro_GBPUSD_GBPUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,-1774.69,-104.39,-3.97,88.7
DaytradePro_GBPUSD_GBPUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,26,-225.26,-8.66,-3.17,11.3
DaytradePro_GBPUSD_GBPUSD.a_Daily_EVERYTICKREAL,ea,VIX,calm,2,-225.26,-112.63,-15.87,11.3
DaytradePro_GBPUSD_GBPUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,41,-1774.69,-43.29,-2.51,88.7
DaytradePro_NZDUSD_NZDUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,64,389.88,6.09,2.5,100.0
DaytradePro_NZDUSD_NZDUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,5,0.0,0.0,0.0,0.0
DaytradePro_NZDUSD_NZDUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,69,389.88,5.65,2.41,100.0
DaytradePro_NZDUSD_NZDUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,46,389.88,8.48,2.97,100.0
DaytradePro_NZDUSD_NZDUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,23,0.0,0.0,0.0,0.0
DaytradePro_NZDUSD_NZDUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,69,389.88,5.65,2.41,100.0
DaytradePro_NZDUSD_NZDUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,69,389.88,5.65,2.41,100.0
DaytradePro_NZDUSD_NZDUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,15,0.0,0.0,0.0,0.0
DaytradePro_NZDUSD_NZDUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,54,389.88,7.22,2.73,100.0
DaytradePro_NZDUSD_NZDUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,69,389.88,5.65,2.41,100.0
DaytradePro_USDCAD_USDCAD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,43,151.32,3.52,2.45,36.4
DaytradePro_USDCAD_USDCAD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,2,264.84,132.42,15.87,63.6
